Code Identifiant de Spécialité;Dénomination du médicament;Forme pharmaceutique;Voies d'administration;Statut administratif de l’autorisation de mise sur 
le marché;Type de procédure d'autorisation de mise sur le marché;Etat de commercialisation;Date d’AMM;StatutBdm;Numéro de l’autorisation européenne;Titulaire;Surveillance renforcée
60679068;FLUVASTATINE ZENTIVA L.P. 80 mg, comprimé pelliculé à libération prolongée;Comprimé Pelliculé À Libération Prolongée;orale;Autorisation active;Procédure nationale;Commercialisée;2009-05-25;;;SANOFI AVENTIS FRANCE;Non
63914596;FORTIGEL 2 %, gel;Gel;cutanée;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;2006-11-23;;;PROSTRAKAN (ROYAUME UNI);Non
68333591;FOSAMAX 10 mg, comprimé;Comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;1996-06-06;;;MSD FRANCE;Non
66806921;FOSFOMYCINE BIOGARAN 3 g ADULTES, granulés pour solution buvable en sachet;Granulés Pour Solution Buvable;orale;Autorisation active;Procédure nationale;Commercialisée;2009-04-14;;;BIOGARAN;Non
69907338;FOSFOMYCINE EG ADULTES 3 g, granulés pour solution buvable en sachet;Granulés Pour Solution Buvable;orale;Autorisation active;Procédure nationale;Commercialisée;2009-04-14;;;EG LABO - LABORATOIRES EUROGENERICS;Non
62518708;FOSINOPRIL BIOGARAN 10 mg, comprimé sécable;Comprimé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2009-07-24;;;BIOGARAN;Non
62291776;FOSINOPRIL MYLAN 10 mg, comprimé sécable;Comprimé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2006-03-16;;;MYLAN SAS;Non
66652793;FUROSEMIDE EVOLUGEN 40 mg, comprimé sécable;Comprimé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;1981-01-30;;;EVOLUPHARM;Non
62854527;GABAPENTINE EG LABO 400 mg, gélule;Gélule;orale;Autorisation active;Procédure nationale;Commercialisée;2005-06-14;;;EG LABO - LABORATOIRES EUROGENERICS;Non
66148843;GABAPENTINE EVOLUGEN 100 mg, gélule;Gélule;orale;Autorisation active;Procédure nationale;Commercialisée;2006-03-16;;;EVOLUPHARM;Non
60843585;GABAPENTINE RPG 100 mg, gélule;Gélule;orale;Autorisation active;Procédure nationale;Non commercialisée;2005-08-03;Warning disponibilité;;RANBAXY PHARMACIE GENERIQUES;Non
65425593;SIMVASTATINE ALTER 40 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure de reconnaissance mutuelle;Non commercialisée;2005-06-20;Warning disponibilité;;LABORATOIRES ALTER;Non
63187944;SIMVASTATINE ARROW LAB 20 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure de reconnaissance mutuelle;Non commercialisée;2008-10-09;Warning disponibilité;;ARROW GENERIQUES;Non
68355730;SIMVASTATINE EG 20 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2005-01-25;;;EG LABO - LABORATOIRES EUROGENERICS;Non
68967656;SOLUPRED 1 mg/ml, solution buvable.;Solution Buvable Gouttes;orale;Autorisation active;Procédure nationale;Commercialisée;1991-11-25;;;SANOFI AVENTIS FRANCE;Non
69708941;SOLUTION STAGO DILUEE, solution buvable en flacon;Solution Buvable;orale;Autorisation active;Procédure nationale;Commercialisée;1992-05-20;;;PHARMA DEVELOPPEMENT;Non
65233835;SOTALOL BIOGARAN 160 mg, comprimé sécable;Comprimé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2001-10-10;;;BIOGARAN;Non
66839572;SPEDRA 200 mg, comprimé;Comprimé;orale;Autorisation active;Procédure centralisée;Commercialisée;2013-06-21;;EU/1/13/841;MENARINI INTERNATIONAL OPERATIONS LUXEMBOURG;Oui
65994267;SPIRONOLACTONE ALTIZIDE MYLAN 25 mg/15 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;1995-10-24;;;MYLAN SAS;Non
63477164;STERIDOSE, solution pour lavage ophtalmique en récipient unidose;Solution Pour Lavage;ophtalmique;Autorisation active;Procédure nationale;Commercialisée;2006-02-27;;;EUROPHTA;Non
68466734;STREPSILS CITRON SANS SUCRE, pastille édulcorée à l'isomalt, au maltitol et à la saccharine sodique;Pastille;voie buccale autre;Autorisation active;Procédure nationale;Commercialisée;1994-02-18;;;RECKITT BENCKISER HEALTHCARE FRANCE;Non
64653964;STREPSILSPRAY (à la lidocaïne), collutoire;Collutoire;voie buccale autre;Autorisation active;Procédure nationale;Commercialisée;1995-12-22;;;RECKITT BENCKISER HEALTHCARE FRANCE;Non
64381336;SUBOXONE 8 mg/2 mg, comprimé sublingual;Comprimé;sublinguale;Autorisation active;Procédure centralisée;Commercialisée;2006-09-26;;EU/1/06/359;RB PHARMACEUTICALS (ROYAUME-UNI);Non
66577967;SURGAM 100 mg, comprimé sécable;Comprimé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;1996-03-21;;;SANOFI AVENTIS FRANCE;Non
67282820;SYNTHOFLEX 4 %, solution pour pulvérisation cutanée;Solution Pour Pulvérisation;cutanée;Autorisation active;Procédure de reconnaissance mutuelle;Non commercialisée;2003-07-28;Warning disponibilité;;GLAXOSMITHKLINE SANTE GRAND PUBLIC;Non
63209020;TAMIFLU 45 mg, gélule;Gélule;orale;Autorisation active;Procédure centralisée;Commercialisée;2007-09-19;;EU/1/02/222;ROCHE REGISTRATION;Non
69424909;TAMOXIFENE SANDOZ 10 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;2003-10-01;;;SANDOZ;Non
63118649;TARAXACUM DENS LEONIS BOIRON, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;Poudre Et Pommade Et Comprimé Et Granules Et Solution(s);"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;2013-07-15;;;BOIRON;Non
65980246;ANY 8 POUR CENT, pommade;Pommade;cutanée;Autorisation active;Procédure nationale;Commercialisée;1996-08-28;;;LABORATOIRE DE L'HOMME DE FER;Non
65634493;ARANESP 300 microgrammes, solution injectable en stylo prérempli;Solution Injectable;sous-cutanée;Autorisation active;Procédure centralisée;Commercialisée;2005-02-28;;EU/1/01/185;AMGEN EUROPE;Non
60429075;ARGENTUM METALLICUM LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;Poudre Et Pommade Et Comprimé Et Granules Et Solution(s);"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;2009-05-01;;;LEHNING;Non
64594028;ARKOGELULES FRAGON, gélule;Gélule;orale;Autorisation active;Procédure nationale;Commercialisée;1997-04-28;;;ARKOPHARMA;Non
63296858;ARKOGELULES FUCUS, gélule;Gélule;orale;Autorisation active;Procédure nationale;Commercialisée;1997-04-28;;;ARKOPHARMA;Non
67984371;ARKOGELULES HOUBLON, gélule;Gélule;orale;Autorisation active;Procédure nationale;Commercialisée;1997-04-28;;;ARKOPHARMA;Non
64188020;ARKOGELULES SENE, gélule;Gélule;orale;Autorisation active;Procédure nationale;Commercialisée;1998-04-30;;;ARKOPHARMA;Non
65969730;ATACAND 4 mg, comprimé sécable;Comprimé Sécable;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;1998-07-01;;;ASTRAZENECA;Non
60447340;ATARAX 100 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation archivée;Procédure nationale;Non commercialisée;1988-08-16;Warning disponibilité;;UCB PHARMA;Non
67008260;ATORVASTATINE MYLAN 20 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure décentralisée;Commercialisée;2011-06-07;;;MYLAN SAS;Non
62415398;ATOVAQUONE/PROGUANIL EG 250 mg/100 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure décentralisée;Commercialisée;2013-07-26;;;EG LABO - LABORATOIRES EUROGENERICS;Non
62722988;AZILECT 1 mg, comprimé;Comprimé;orale;Autorisation active;Procédure centralisée;Commercialisée;2005-02-21;;EU/1/04/304;TEVA PHARMA (ALLEMAGNE);Non
61179913;BENAZEPRIL EG 10 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2006-11-09;;;EG LABO - LABORATOIRES EUROGENERICS;Non
69328782;BEROMUN 1 mg/5 ml, poudre et solvant pour solution pour perfusion;Poudre Et  Solvant Pour Solution Pour Perfusion;intra-artérielle;Autorisation active;Procédure centralisée;Commercialisée;1999-04-13;;EU/1/99/097;BOEHRINGER INGELHEIM INTERNATIONAL;Non
61044303;BETAHISTINE QUALIMED 8 mg, comprimé;Comprimé;orale;Autorisation abrogée;Procédure nationale;Non commercialisée;2002-03-14;Warning disponibilité;;QUALIMED (LYON);Non
63743330;BETAMETHASONE BIOGARAN 2 mg, comprimé dispersible sécable;Comprimé Dispersible Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2008-09-23;;;BIOGARAN;Non
65434507;BETESIL 2,25 mg, emplâtre médicamenteux;Emplâtre Médicamenteux(se);cutanée;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;2007-09-01;;;GENEVRIER;Non
60100877;BETOPTIC 0,5 POUR CENT, collyre;Collyre;ophtalmique;Autorisation active;Procédure nationale;Commercialisée;1986-07-28;;;ALCON;Non
63111850;BI-QUI-NOL ADULTES, suppositoire;Suppositoire;rectale;Autorisation active;Procédure nationale;Commercialisée;1996-12-03;;;MERCK MEDICATION FAMILIALE;Non
64456867;BI-QUI-NOL ENFANTS, suppositoire;Suppositoire;rectale;Autorisation active;Procédure nationale;Commercialisée;1996-12-03;;;MERCK MEDICATION FAMILIALE;Non
62020458;BICAFLAC SOLUTION TAMPON, solution pour hémofiltration;Solution Pour Hémofiltration;intraveineuse;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;2001-11-05;;;EDWARDS LIFESCIENCES GERMANY;Non
62794254;BICALUTAMIDE ZENTIVA 50 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;2008-02-22;;;SANOFI AVENTIS FRANCE;Non
60812091;BICARBONATE DE SODIUM 1,4 POUR CENT (0,14 g/10 ml) RENAUDIN, solution injectable en ampoule;Solution Injectable;intraveineuse;Autorisation active;Procédure nationale;Commercialisée;1995-04-26;;;LABORATOIRE RENAUDIN;Non
61219877;BISMUTHUM WELEDA, degré de dilution compris entre 4CH et 30CH ou entre 8DH et 60DH;Granules Et  Poudre Et  Solution En Gouttes En Gouttes;"orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;2011-11-02;;;WELEDA;Non
60789290;BISOPROLOL RANBAXY 1,25 mg, comprimé;Comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;2010-05-07;;;RANBAXY PHARMACIE GENERIQUES;Non
68530464;BORIPHARM N°3, granules;Granules;sublinguale;Autorisation active;Procédure nationale;Commercialisée;2009-12-17;;;BOIRON;Non
69790479;BRONCALENE ADULTES SANS SUCRE, sirop édulcoré à la saccharine sodique;Sirop;orale;Autorisation active;Procédure nationale;Commercialisée;1995-08-02;;;HEPATOUM;Non
60763961;BRONCHOKOD ENFANTS 2 POUR CENT, sirop;Sirop;orale;Autorisation active;Procédure nationale;Commercialisée;1980-12-31;;;SANOFI AVENTIS FRANCE;Non
61623065;BUCCOLAM 7,5 mg, solution buccale;Solution;buccogingivale;Autorisation active;Procédure centralisée;Commercialisée;2011-05-09;;EU/1/11/709;VIROPHARMA (BELGIQUE);Non
66563273;BUPIVACAINE AGUETTANT 2,5 mg/ml, solution injectable;Solution Injectable;"infiltration;péridurale;périneurale";Autorisation active;Procédure nationale;Commercialisée;1995-08-21;;;AGUETTANT;Non
62189294;BUPRENORPHINE SANDOZ 4 mg, comprimé sublingual;Comprimé;sublinguale;Autorisation active;Procédure nationale;Commercialisée;2008-10-12;;;SANDOZ;Non
66105532;BYDUREON 2 mg, poudre et solvant pour suspension injectable à libération prolongée en stylo prérempli;Poudre Et  Solvant Pour Suspension Injectable À Libération Prolongée;sous-cutanée;Autorisation active;Procédure centralisée;Commercialisée;2014-01-10;;EU/1/11/696;ASTRAZENECA AB;Non
69309547;CACIT 500 mg, comprimé effervescent;Comprimé Effervescent(e);orale;Autorisation active;Procédure nationale;Commercialisée;1988-02-22;;;WARNER CHILCOTT FRANCE;Non
69636132;CALCIPARINE 5 000 UI/0,2 ml, solution injectable en seringue préremplie (sous cutanée);Solution Injectable;sous-cutanée;Autorisation active;Procédure nationale;Commercialisée;1986-12-24;;;SANOFI AVENTIS FRANCE;Non
61730067;CALMIXENE, sirop;Sirop;orale;Autorisation active;Procédure nationale;Commercialisée;1997-08-12;;;LABORATOIRES JUVISE PHARMACEUTICALS;Non
66535345;CANDESARTAN MYLAN 8 mg, comprimé sécable;Comprimé Sécable;orale;Autorisation active;Procédure décentralisée;Commercialisée;2011-04-07;;;MYLAN SAS;Non
62679533;CANDESARTAN SANDOZ 16 mg, comprimé sécable;Comprimé Sécable;orale;Autorisation active;Procédure décentralisée;Commercialisée;2009-09-10;;;SANDOZ;Non
66740581;CANDESARTAN ZENTIVA 4 mg, comprimé sécable;Comprimé Sécable;orale;Autorisation active;Procédure décentralisée;Commercialisée;2010-11-16;;;SANOFI AVENTIS FRANCE;Non
69715754;CARLIN 75 microgrammes/30 microgrammes, comprimé enrobé;Comprimé Enrobé;orale;Autorisation active;Procédure nationale;Commercialisée;2006-05-06;;;EFFIK;Non
64109927;CARVEDILOL BIOGARAN 12,5 mg, comprimé sécable;Comprimé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2005-03-11;;;BIOGARAN;Non
64203045;CARVEDILOL EG 12,5 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2008-09-29;;;EG LABO - LABORATOIRES EUROGENERICS;Non
60783533;CARVEDILOL ZENTIVA 25 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2006-07-17;;;SANOFI AVENTIS FRANCE;Non
65142759;CASCARA SAGRADA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;Poudre Et Pommade Et Comprimé Et Granules Et Solution(s);"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;2011-05-10;;;LEHNING;Non
62177527;CEFOTAXIME MYLAN 500 mg, poudre pour solution injectable (IM-IV);Poudre Pour Solution Injectable;"intramusculaire;intraveineuse";Autorisation active;Procédure nationale;Commercialisée;1998-08-24;;;MYLAN SAS;Non
69170898;CEFPODOXIME SANDOZ ENFANTS ET NOURRISSONS 40 mg/5 ml, poudre pour suspension buvable;Poudre Pour Suspension Buvable;orale;Autorisation active;Procédure nationale;Commercialisée;2008-07-31;;;SANDOZ;Non
69471481;CEFTAZIDIME ARROW 2 g, poudre pour solution injectable (IV);Poudre Pour Solution Injectable;intraveineuse;Autorisation active;Procédure nationale;Non commercialisée;2005-08-31;Warning disponibilité;;ARROW GENERIQUES;Non
64230761;CEFTAZIDIME PANMEDICA 1 g, poudre pour solution injectable;Poudre Pour Solution Injectable;"intramusculaire;intraveineuse";Autorisation active;Procédure nationale;Commercialisée;2007-02-04;;;PANPHARMA;Non
68328338;CEFTAZIDIME PANPHARMA ENFANTS ET NOURRISSONS 250 mg, poudre pour solution injectable;Poudre Pour Solution Injectable;"intramusculaire;intraveineuse";Autorisation active;Procédure nationale;Commercialisée;2011-12-01;;;PANPHARMA;Non
62113300;CEFTRIAXONE ARROW 1 g/10 ml, poudre et solvant pour solution injectable (IV, SC);Poudre Et  Solvant Pour Solution Injectable;"intramusculaire;intraveineuse;sous-cutanée";Autorisation active;Procédure nationale;Commercialisée;2001-08-31;;;ARROW GENERIQUES;Non
66394745;CEFTRIAXONE GNR 500 mg/2 ml, poudre et solvant pour solution injectable (IM, SC);Poudre Et  Solvant Pour Solution Injectable;"intramusculaire;sous-cutanée";Autorisation active;Procédure nationale;Non commercialisée;2001-05-02;Warning disponibilité;;SANDOZ;Non
66151241;CEFTRIAXONE PANPHARMA 1 g/3,5 ml, poudre et solvant pour solution injectable (IM, SC);Poudre Et  Solvant Pour Solution Injectable;"intramusculaire;sous-cutanée";Autorisation active;Procédure nationale;Commercialisée;2003-04-25;;;PANPHARMA;Non
67029404;CEFTRIAXONE WINTHROP 2 g, poudre pour solution pour perfusion;Poudre Pour Solution Pour Perfusion;"intraveineuse;sous-cutanée";Autorisation abrogée;Procédure nationale;Non commercialisée;2002-12-31;Warning disponibilité;;SANOFI AVENTIS FRANCE;Non
69482175;CEFTRIAXONE WINTHROP 250 mg, poudre pour solution injectable;Poudre Pour Solution Injectable;"intramusculaire;intraveineuse;sous-cutanée";Autorisation abrogée;Procédure nationale;Non commercialisée;2002-12-24;Warning disponibilité;;SANOFI AVENTIS FRANCE;Non
61866327;CEFUROXIME MYLAN 500 mg, comprimé enrobé;Comprimé Enrobé;orale;Autorisation active;Procédure nationale;Commercialisée;2004-11-30;;;MYLAN SAS;Non
68952704;CELEBREX 100 mg, gélule;Gélule;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;2000-05-24;;;PFIZER HOLDING FRANCE;Non
63227488;CELLCEPT 500 mg, poudre pour solution à diluer pour perfusion;Poudre Pour Solution À Diluer Pour Perfusion;intraveineuse;Autorisation active;Procédure centralisée;Commercialisée;1998-10-20;;EU/1/96/005;ROCHE REGISTRATION;Non
68309829;CELOCURINE 50 mg/ml, solution injectable;Solution Injectable;intraveineuse;Autorisation active;Procédure nationale;Commercialisée;2001-11-05;;;LABORATOIRE BIODIM;Non
62882327;CETIRIZINE ACTAVIS 10 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;2006-04-27;;;ACTAVIS FRANCE;Non
66255336;CETIRIZINE ARROW 10 mg/ml, solution buvable en gouttes;Solution Buvable En Gouttes;orale;Autorisation active;Procédure nationale;Commercialisée;2007-01-03;;;ARROW GENERIQUES;Non
65946710;CHARBON DE BELLOC 125 mg, capsule molle;Capsule Molle;orale;Autorisation active;Procédure nationale;Commercialisée;1999-08-04;;;LABORATOIRES SUPER DIET;Non
67675873;CHIMAPHILA UMBELLATA LEHNING, degré de dilution compris entre 2CH et 30CH ou entre 4DH et 60DH;Poudre Et Pommade Et Comprimé Et Granules Et Solution(s);"cutanée;orale;sublinguale";Autorisation active;Enreg homéo (Proc. Nat.);Commercialisée;2011-06-04;;;LEHNING;Non
60661814;CHIROCAÏNE 1,25 mg/ml, solution pour perfusion;Solution Pour Perfusion;péridurale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;2005-05-07;;;ABBVIE;Non
61570367;CHLORHYDRATE DE MEBEVERINE MYLAN 200 mg, gélule;Gélule;orale;Autorisation active;Procédure nationale;Non commercialisée;1996-12-19;Warning disponibilité;;MYLAN SAS;Non
67525425;CHOLECALCIFEROL BIOGARAN 100 000 UI, solution buvable en ampoule;Solution Buvable;orale;Autorisation active;Procédure nationale;Commercialisée;2014-12-31;;;BIOGARAN;Non
66640136;CICLOPIROX BIOGARAN 8 %, vernis à ongles médicamenteux;Vernis À Ongles Médicamenteux(se);cutanée;Autorisation active;Procédure nationale;Commercialisée;2008-10-10;;;BIOGARAN;Non
65126598;CIFLOX 200 mg/100 ml, solution pour perfusion (IV);Solution Pour Perfusion;intraveineuse;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;1987-10-30;;;BAYER HEALTHCARE;Non
68053454;CIMETIDINE ARROW 200 mg, comprimé effervescent;Comprimé Effervescent(e);orale;Autorisation active;Procédure nationale;Commercialisée;1998-07-12;;;ARROW GENERIQUES;Non
66866758;CIPROFIBRATE BIOGARAN 100 mg, gélule;Gélule;orale;Autorisation active;Procédure nationale;Commercialisée;2003-10-01;;;BIOGARAN;Non
62751915;CIPROFLOXACINE ACCORD 250 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure décentralisée;Commercialisée;2012-08-22;;;ACCORD HEALTHCARE FRANCE;Non
65786526;CIPROFLOXACINE AGUETTANT 400 mg/200 ml, solution pour perfusion;Solution Pour Perfusion;intraveineuse;Autorisation abrogée;Procédure nationale;Non commercialisée;2006-03-20;Warning disponibilité;;AGUETTANT;Non
69352630;HBVAXPRO 5 microgrammes, suspension injectable en seringue préremplie. Vaccin de l'hépatite B (ADNr);Suspension Injectable;"intramusculaire;sous-cutanée";Autorisation active;Procédure centralisée;Commercialisée;2001-04-27;;EU/1/01/183;SANOFI PASTEUR MSD;Non
63264287;HELIXATE NEXGEN 1000 UI, poudre et solvant pour solution injectable;Poudre Et  Solvant Pour Solution Injectable;intraveineuse;Autorisation active;Procédure centralisée;Commercialisée;2000-04-08;;EU/1/00/144;BAYER PHARMA (ALLEMAGNE);Non
67658226;HEPATOUM, solution buvable;Solution Buvable;orale;Autorisation active;Procédure nationale;Commercialisée;1988-12-20;;;HEPATOUM;Non
67376038;HEXTRIL 0,1 POUR CENT, bain de bouche, flacon;Bain De Bouche;voie buccale autre;Autorisation active;Procédure nationale;Commercialisée;1992-05-20;;;JOHNSON & JOHNSON SANTE BEAUTE FRANCE;Non
63105833;HIBITANE CHAMP 0,5 POUR CENT, solution pour application locale;Solution Et  Solution Pour Application;cutanée;Autorisation active;Procédure nationale;Commercialisée;1996-08-20;;;MÖLNLYCKE HEALTH CARE (ROYAUME-UNI);Non
63459846;HISTAPAISYL 12 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Non commercialisée;1997-12-16;Warning disponibilité;;MERCK MEDICATION FAMILIALE;Non
68998922;HUILE DE PARAFFINE COOPER, solution buvable en flacon;Solution Buvable;orale;Autorisation active;Procédure nationale;Commercialisée;1992-01-29;;;COOPER;Non
67153811;HUMEX EXPECTORANT SANS SUCRE 100 mg, comprimé à sucer;Comprimé À Sucer;voie buccale autre;Autorisation active;Procédure nationale;Commercialisée;1992-06-03;;;URGO;Non
60606497;HYPERHES, solution pour perfusion;Solution Pour Perfusion;intraveineuse;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;2002-11-26;;;FRESENIUS KABI FRANCE;Non
66150246;IBUPROFENE MYLAN 400 mg, comprimé effervescent;Comprimé Effervescent(e);orale;Autorisation active;Procédure nationale;Non commercialisée;2009-08-27;Warning disponibilité;;MYLAN SAS;Non
66271415;IBUPROFENE NEPENTHES 400 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;2011-12-01;;;LABORATOIRES NEPENTHES;Non
69941194;IMNOVID 2 mg, gélule;Gélule;orale;Autorisation active;Procédure centralisée;Commercialisée;2013-05-08;;EU/1/13/850;CELGENE EUROPE (ROYAUME-UNI);Oui
68508795;IMOVANE 7,5 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure nationale;Commercialisée;1984-10-12;;;SANOFI AVENTIS FRANCE;Non
62871220;VALSARTAN/HYDROCHLOROTHIAZIDE EG 160 mg/12,5 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;2010-10-12;;;EG LABO - LABORATOIRES EUROGENERICS;Non
65065818;VALSARTAN/HYDROCHLOROTHIAZIDE EVOLUGEN 160 mg/12,5 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;2013-10-16;;;EVOLUPHARM;Non
60407883;VALSARTAN/HYDROCHLOROTHIAZIDE KRKA 160 mg/25 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure décentralisée;Commercialisée;2011-07-22;;;KRKA (SLOVENIE);Non
66250079;VALSARTAN/HYDROCHLOROTHIAZIDE RATIOPHARM 160 mg/25 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure décentralisée;Non commercialisée;2010-01-21;Warning disponibilité;;RATIOPHARM (ALLEMAGNE);Non
69480950;VARNOLINE, comprimé;Comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;1982-05-18;;;MSD FRANCE;Non
69612359;VASOBRAL, comprimé sécable;Comprimé Sécable;orale;Autorisation suspendue;Procédure nationale;Non commercialisée;1995-05-29;Alerte;;CHIESI;Non
65189449;VEINOSTASE, solution buvable, ampoules;Solution Buvable;orale;Autorisation active;Procédure nationale;Commercialisée;1994-11-14;;;TRADIPHAR;Non
68880233;VENLAFAXINE MYLAN 50 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;2008-04-14;;;MYLAN SAS;Non
61377350;VERAPAMIL MYLAN L.P. 240 mg, comprimé pelliculé sécable à libération prolongée;Comprimé Pelliculé Sécable À Libération Prolongée;orale;Autorisation active;Procédure nationale;Commercialisée;1992-12-11;;;MYLAN SAS;Non
67429380;VERAPAMIL SANDOZ 120 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Commercialisée;1997-03-28;;;SANDOZ;Non
63830251;VFEND 50 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure centralisée;Commercialisée;2002-03-19;;EU/1/02/212;PFIZER (GRANDE BRETAGNE);Non
65347326;VIMPAT 10 mg/ml, sirop;Sirop;orale;Autorisation active;Procédure centralisée;Commercialisée;2012-02-21;;EU/1/08/478;UCB PHARMA BELGIQUE;Non
63158259;VINCARUTINE, gélule;Gélule;orale;Autorisation active;Procédure nationale;Commercialisée;1991-08-30;;;SERP;Non
68150775;VISTABEL 4 UNITES ALLERGAN/0,1 ml, poudre pour solution injectable;Poudre Pour Solution Injectable;intramusculaire;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;2003-02-20;;;ALLERGAN PHARMACEUTICALS IRELAND (IRLANDE);Non
69099757;VIVELLEDOT 100 microgrammes/24 heures, dispositif transdermique;Dispositif;transdermique;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;2002-04-15;;;NOVARTIS PHARMA;Non
61726688;WYSTAMM 10 mg, comprimé;Comprimé;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;2008-04-02;;;J URIACH & CIA SA;Non
62362440;XAMIOL 50 microgrammes/0,5 mg/g, gel;Gel;cutanée;Autorisation active;Procédure décentralisée;Commercialisée;2008-10-30;;;LEO PHARMA A/S (DANEMARK);Non
69816276;YOCORAL 5 mg, comprimé;Comprimé;orale;Autorisation active;Procédure nationale;Commercialisée;2000-03-28;;;CHEPLAPHARM ARZNEIMITTEL (ALLEMAGNE);Non
67926980;ZADITEN L.P. 2 mg, comprimé pelliculé à libération prolongée;Comprimé Pelliculé À Libération Prolongée;orale;Autorisation active;Procédure nationale;Commercialisée;1993-12-24;;;SIGMA TAU (ITALIE);Non
62901197;ZECLAR 25 mg/ml, granulés pour suspension buvable;Granulés Pour Suspension Buvable;orale;Autorisation active;Procédure nationale;Commercialisée;1997-12-30;;;ABBOTT PRODUCTS;Non
68427877;ZEFFIX 5 mg/ml, solution buvable;Solution Buvable;orale;Autorisation active;Procédure centralisée;Commercialisée;1999-07-29;;EU/1/99/114;GLAXO GROUP (ROYAUME-UNI);Non
67642478;ZINNAT 500 mg, comprimé pelliculé;Comprimé Pelliculé;orale;Autorisation active;Procédure nationale;Non commercialisée;1997-05-29;Warning disponibilité;;GLAXOSMITHKLINE;Non
67037301;ZOCOR 20 mg, comprimé pelliculé sécable;Comprimé Pelliculé Sécable;orale;Autorisation active;Procédure de reconnaissance mutuelle;Commercialisée;1988-06-05;;;MSD FRANCE;Non
